閣,臺閣,대각,https://hanja.dict.naver.com/#/entry/ccko/db5572ca36bd4e5faaea36a0d4225c25
閣,架閣庫,가각고,https://hanja.dict.naver.com/#/entry/ccko/0a00bad839a14c878937849925ddb4db
閣,十字閣,십자각,https://hanja.dict.naver.com/#/entry/ccko/6401782e55bf466e880a8684bc2e264a
閣,珍閣省,진각성,https://hanja.dict.naver.com/#/entry/ccko/b16cee8f794541f49a115861576c4a9d
閣,雲閣,운각,https://hanja.dict.naver.com/#/entry/ccko/29169b39b47944e290ab6f9dcb505fdb
却,棄却,기각,https://hanja.dict.naver.com/#/entry/ccko/17163bdbb70b4a6a81a846e370157425
却,忘却,망각,https://hanja.dict.naver.com/#/entry/ccko/8a2b017315e142dbb7b36b104d33c648
却,却下,각하,https://hanja.dict.naver.com/#/entry/ccko/98ccb4dada844f7e8c79e241cd703e6d
却,燒却,소각,https://hanja.dict.naver.com/#/entry/ccko/3e1389aef5584f8b9b69ecdfe337e026
却,冷却,냉각,https://hanja.dict.naver.com/#/entry/ccko/4a00f9326af242a4a741c0079ac1cb92
却,却說,각설,https://hanja.dict.naver.com/#/entry/ccko/e575ed0043f3437fa932d2f1317ff27e
却,賣却,매각,https://hanja.dict.naver.com/#/entry/ccko/46f355b0557e4f80a92dda7a4361c1c1
却,退却,퇴각,https://hanja.dict.naver.com/#/entry/ccko/fcdee30b84174b39a8077f1bfe203998
却,減價償却,감가상각,https://hanja.dict.naver.com/#/entry/ccko/8d84bd8092734aa2b9700f386606b1a9
却,除却,제각,https://hanja.dict.naver.com/#/entry/ccko/894c9132abf446e7a0dd26506b1c9c19
却,見却,견각,https://hanja.dict.naver.com/#/entry/ccko/416925cceda843f0b74a034be56e3baa
却,却月,각월,https://hanja.dict.naver.com/#/entry/ccko/27298cd7bea94753b40bb5c8474413b2
